Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Address,Floor_Plan,Unit_Number,Bed_Count,Bath_Count,Sq_Ft,Unit_Status,Date_First_Available,Leased_Date,Days_On_Market,Times_Listed,Asking_Rent,Asking_Rent_PSF,Effective_Rent,Effective_Rent_PSF,Concession_Pct,Concession_Details,Source_File_Name
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1321,1,1.5,1054,Leased,2024-01-09,2024-01-21,5,1,1649,1.56451612903,1432,1.35863377609,0.131594906004,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1329,1,1.5,1054,Leased,2025-05-18,2025-08-09,76,3,1649,1.56451612903,1512,1.43453510436,0.0830806549424,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1345,1,1.5,1054,Leased,2024-04-12,2024-05-10,21,1,1729,1.64041745731,1530,1.45161290323,0.115095430885,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1352,1,1.5,1054,Leased,2024-01-22,2024-04-02,64,1,1804,1.71157495256,1587,1.50569259962,0.120288248337,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1380,1,1.5,1054,Leased,2024-05-17,2024-08-30,98,1,1729,1.64041745731,1441,1.36717267552,0.166570271833,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1383,1,1.5,1054,Leased,2024-05-29,2024-08-26,82,1,1729,1.64041745731,1441,1.36717267552,0.166570271833,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1384,1,1.5,1054,Leased,2024-06-06,2024-08-02,50,1,1729,1.64041745731,1585,1.50379506641,0.0832851359167,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1387,1,1.5,1054,Leased,2025-05-26,2025-06-21,19,2,1656,1.57115749526,1518,1.44022770398,0.0833333333333,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1388,1,1.5,1054,Leased,2025-08-15,2025-10-16,55,2,1695,1.60815939279,1612,1.52941176471,0.0489675516224,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1397,1,1.5,1054,Leased,2024-05-27,2024-07-19,46,1,1729,1.64041745731,1585,1.50379506641,0.0832851359167,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1421,1,1.5,1054,Leased,2025-04-16,2025-05-27,34,2,1829,1.73529411765,1753,1.66318785579,0.0415527610716,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1429,1,1.5,1054,Leased,2025-03-30,2025-04-17,11,2,1749,1.65939278937,1603,1.52087286528,0.0834762721555,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1445,1,1.5,1054,Leased,2024-04-14,2024-04-23,2,1,1829,1.73529411765,1612,1.52941176471,0.118644067797,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1451,1,1.5,1054,Leased,2025-05-25,2025-06-25,24,2,1824,1.73055028463,1614,1.53130929791,0.115131578947,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1452,1,1.5,1054,Leased,2024-05-15,2024-07-08,47,2,1904,1.8064516129,1825,1.73149905123,0.0414915966387,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1480,1,1.5,1054,Leased,2025-12-09,2026-01-13,28,2,1829,1.73529411765,1829,1.73529411765,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1483,1,1.5,1054,Leased,2024-05-26,2024-08-18,77,1,1829,1.73529411765,1524,1.44592030361,0.166757791143,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1484,1,1.5,1054,Leased,2024-06-25,2024-09-03,63,1,1829,1.73529411765,1524,1.44592030361,0.166757791143,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1487,1,1.5,1054,Leased,2024-04-22,2024-08-25,118,1,1829,1.73529411765,1524,1.44592030361,0.166757791143,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1488,1,1.5,1054,Leased,2024-04-22,2024-06-26,58,2,1829,1.73529411765,1238,1.17457305503,0.323127392017,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Optimum - offering Den/Sunroom or Office options),#1497,1,1.5,1054,Leased,2024-04-22,2024-05-19,20,1,1829,1.73529411765,1466,1.39089184061,0.198469108803,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1109,2,2.5,1292,Leased,2024-08-31,2024-09-24,17,2,1924,1.48916408669,1603,1.2407120743,0.16683991684,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1123,2,2.5,1292,Leased,2024-06-12,2024-07-25,36,1,2024,1.56656346749,1855,1.43575851393,0.0834980237154,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1124,2,2.5,1292,Leased,2025-02-19,2025-03-09,11,2,2024,1.56656346749,2024,1.56656346749,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1125,2,2.5,1292,Leased,2025-04-13,2025-06-12,53,2,1849,1.43111455108,1416,1.0959752322,0.234180638183,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1134,2,2.5,1292,Leased,2024-01-17,2024-04-24,91,1,2049,1.58591331269,1832,1.41795665635,0.105905319668,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1137,2,2.5,1292,Available,2026-01-01,,120,3,1899,1.46981424149,1899,1.46981424149,0,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1138,2,2.5,1292,Leased,2024-01-17,2024-06-27,155,1,2099,1.6246130031,1419,1.09829721362,0.323963792282,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1139,2,2.5,1292,Leased,2025-01-24,2025-03-07,35,2,2024,1.56656346749,2024,1.56656346749,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1140,2,2.5,1292,Leased,2024-01-17,2024-06-13,141,1,1974,1.52786377709,1582,1.22445820433,0.198581560284,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1144,2,2.5,1292,Leased,2024-01-22,2024-06-23,146,1,2024,1.56656346749,1353,1.04721362229,0.33152173913,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1150,2,2.5,1292,Leased,2025-01-20,2025-03-09,41,2,2099,1.6246130031,2099,1.6246130031,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1153,2,2.5,1292,Leased,2024-01-22,2024-04-13,75,1,2099,1.6246130031,1882,1.45665634675,0.103382563125,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1157,2,2.5,1292,Leased,2026-03-21,2026-04-18,21,2,2099,1.6246130031,2099,1.6246130031,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1170,2,2.5,1292,Leased,2024-03-22,2024-04-18,20,1,2099,1.6246130031,1882,1.45665634675,0.103382563125,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1171,2,2.5,1292,Leased,2025-10-01,2025-10-22,14,2,2038,1.5773993808,1953,1.51160990712,0.0417075564279,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1177,2,2.5,1292,Leased,2025-08-29,2025-10-19,44,2,1855,1.43575851393,1546,1.19659442724,0.166576819407,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1198,2,2.5,1292,Leased,2025-07-04,2025-07-19,8,2,2099,1.6246130031,2099,1.6246130031,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1202,2,2.5,1292,Leased,2024-01-09,2024-02-24,39,1,1949,1.50851393189,1732,1.34055727554,0.111339148281,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1209,2,2.5,1292,Leased,2024-01-11,2024-02-16,29,1,1949,1.50851393189,1732,1.34055727554,0.111339148281,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1223,2,2.5,1292,Leased,2025-03-23,2025-04-23,24,2,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1224,2,2.5,1292,Leased,2025-04-24,2025-05-29,28,2,1949,1.50851393189,1624,1.25696594427,0.166752180605,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1225,2,2.5,1292,Leased,2025-07-09,2025-09-04,50,2,1829,1.41563467492,1524,1.17956656347,0.166757791143,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1234,2,2.5,1292,Leased,2025-08-19,2025-09-21,26,2,2024,1.56656346749,1687,1.30572755418,0.166501976285,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1237,2,2.5,1292,Applied,2026-01-26,,89,3,1929,1.49303405573,1849,1.43111455108,0.0414722654225,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1238,2,2.5,1292,Leased,2024-01-17,2024-04-22,89,1,2024,1.56656346749,1807,1.39860681115,0.107213438735,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1239,2,2.5,1292,Leased,2024-01-17,2024-05-20,117,1,1899,1.46981424149,1522,1.17801857585,0.198525539758,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1240,2,2.5,1292,Leased,2024-04-20,2024-05-09,12,1,1899,1.46981424149,1681,1.30108359133,0.114797261717,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1244,2,2.5,1292,Leased,2026-01-15,2026-04-18,86,2,1979,1.53173374613,1814,1.4040247678,0.0833754421425,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1250,2,2.5,1292,Leased,2024-07-19,2024-12-21,148,1,2024,1.56656346749,1855,1.43575851393,0.0834980237154,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1253,2,2.5,1292,Leased,2024-01-22,2024-04-13,75,1,2024,1.56656346749,1807,1.39860681115,0.107213438735,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1256,2,2.5,1292,Leased,2025-06-20,2025-07-18,21,2,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1257,2,2.5,1292,Leased,2024-02-21,2024-05-17,79,1,1949,1.50851393189,1725,1.33513931889,0.11493073371,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1270,2,2.5,1292,Leased,2024-05-13,2024-06-29,40,1,1949,1.50851393189,1348,1.04334365325,0.308363263212,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1271,2,2.5,1292,Leased,2024-07-15,2024-10-16,86,1,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1272,2,2.5,1292,Leased,2025-12-09,2026-02-01,47,2,2179,1.68653250774,2179,1.68653250774,0,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1277,2,2.5,1292,Leased,2025-06-06,2025-08-22,70,2,1849,1.43111455108,1695,1.31191950464,0.0832882639264,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1298,2,2.5,1292,Leased,2025-08-13,2025-11-08,80,3,1849,1.43111455108,1541,1.1927244582,0.166576527853,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1302,2,2.5,1292,Leased,2025-04-05,2025-05-23,41,2,1939,1.50077399381,1616,1.25077399381,0.166580711707,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1309,2,2.5,1292,Leased,2025-11-08,2025-11-23,8,2,1949,1.50851393189,1624,1.25696594427,0.166752180605,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1316,2,2.5,1292,Leased,2024-01-17,2024-02-17,24,1,2024,1.56656346749,1807,1.39860681115,0.107213438735,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1317,2,2.5,1292,Leased,2024-01-09,2024-02-11,26,1,1949,1.50851393189,1732,1.34055727554,0.111339148281,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1323,2,2.5,1292,Leased,2025-05-02,2025-06-05,27,2,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1324,2,2.5,1292,Leased,2024-01-09,2024-01-24,8,1,1949,1.50851393189,1732,1.34055727554,0.111339148281,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1325,2,2.5,1292,Leased,2024-04-01,2024-06-05,58,1,1849,1.43111455108,1636,1.26625386997,0.115197404002,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1334,2,2.5,1292,Leased,2024-03-02,2024-05-12,64,1,1974,1.52786377709,1747,1.35216718266,0.114994934144,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1337,2,2.5,1292,Leased,2024-02-04,2024-05-21,100,1,1899,1.46981424149,1681,1.30108359133,0.114797261717,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1338,2,2.5,1292,Leased,2024-01-17,2024-01-31,7,1,2024,1.56656346749,1807,1.39860681115,0.107213438735,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1339,2,2.5,1292,Applied,2026-03-20,,36,3,1879,1.45433436533,1722,1.33281733746,0.0835550824907,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1340,2,2.5,1292,Leased,2025-12-19,2026-02-01,37,2,1949,1.50851393189,1949,1.50851393189,0,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1344,2,2.5,1292,Leased,2024-01-22,2024-06-02,125,1,2024,1.56656346749,1791,1.38622291022,0.115118577075,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1350,2,2.5,1292,Leased,2024-01-22,2024-04-13,75,1,2024,1.56656346749,1807,1.39860681115,0.107213438735,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1353,2,2.5,1292,Leased,2025-04-06,2025-06-14,62,2,2024,1.56656346749,1591,1.23142414861,0.213932806324,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1356,2,2.5,1292,Leased,2024-03-29,2024-06-16,72,1,1949,1.50851393189,1562,1.20897832817,0.198563365829,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1357,2,2.5,1292,Leased,2024-02-21,2024-05-07,69,1,1949,1.50851393189,1725,1.33513931889,0.11493073371,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1370,2,2.5,1292,Leased,2024-03-22,2024-04-18,20,1,1949,1.50851393189,1732,1.34055727554,0.111339148281,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1371,2,2.5,1292,Leased,2024-04-08,2024-07-09,85,1,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1372,2,2.5,1292,Leased,2024-05-13,2024-07-14,55,1,1949,1.50851393189,1787,1.38312693498,0.0831195484864,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1377,2,2.5,1292,Leased,2025-08-21,2025-11-08,72,2,1786,1.38235294118,1488,1.15170278638,0.166853303471,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1398,2,2.5,1292,Leased,2025-07-26,2025-09-11,40,2,1949,1.50851393189,1624,1.25696594427,0.166752180605,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1409,2,2.5,1292,Leased,2024-01-09,2024-03-05,49,1,2049,1.58591331269,1832,1.41795665635,0.105905319668,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1416,2,2.5,1292,Leased,2025-01-25,2025-03-09,36,1,2124,1.6439628483,2107,1.63080495356,0.00800376647834,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1417,2,2.5,1292,Leased,2026-01-17,2026-02-05,12,2,1999,1.54721362229,1916,1.48297213622,0.0415207603802,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1423,2,2.5,1292,Leased,2025-09-28,2025-10-23,18,2,1879,1.45433436533,1566,1.21207430341,0.166577967004,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1424,2,2.5,1292,Leased,2024-01-09,2024-04-03,78,1,1999,1.54721362229,1782,1.37925696594,0.108554277139,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1425,2,2.5,1292,Leased,2025-05-10,2025-06-01,15,3,1724,1.33436532508,1291,0.999226006192,0.251160092807,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1434,2,2.5,1292,Leased,2025-02-13,2025-03-09,17,3,2124,1.6439628483,2107,1.63080495356,0.00800376647834,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1437,2,2.5,1292,Leased,2026-03-21,2026-04-04,7,3,1878,1.45356037152,1878,1.45356037152,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1438,2,2.5,1292,Leased,2026-01-17,2026-03-02,37,3,2199,1.7020123839,2199,1.7020123839,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1439,2,2.5,1292,Leased,2024-01-17,2024-03-09,45,1,2049,1.58591331269,1832,1.41795665635,0.105905319668,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1440,2,2.5,1292,Leased,2025-06-02,2025-08-22,74,2,1879,1.45433436533,1566,1.21207430341,0.166577967004,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1444,2,2.5,1292,Leased,2024-01-22,2024-03-22,53,1,2049,1.58591331269,1832,1.41795665635,0.105905319668,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1450,2,2.5,1292,Leased,2024-01-22,2024-04-13,75,1,2124,1.6439628483,1907,1.47600619195,0.102165725047,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1453,2,2.5,1292,Leased,2025-04-06,2025-06-13,61,2,2124,1.6439628483,1691,1.30882352941,0.203860640301,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1456,2,2.5,1292,Leased,2025-12-06,2026-03-08,85,4,1999,1.54721362229,1832,1.41795665635,0.0835417708854,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,8760 Pinnacle Park Blvd,Paramount,#1457,2,2.5,1292,Applied,2026-04-25,,5,2,2049,1.58591331269,2049,1.58591331269,0,"2 Months Free
Restrictions: 13 to 15 month lease",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
