Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Is_Subject_Property,Distance,Year_Built,Total_Units,Exposure_Pct,Leased_Pct,Preleased_Pct,Applications_Last_7_Days,Applications_Last_30_Days,Concessions,Concession_Pct,Total_Available_Units,Total_Leased_Units,Vacant_Units,Asking_Rent,Asking_Rent_PSF,Effective_Rent,Effective_Rent_PSF,Avg_SqFt,Source_File_Name
2026-04-28,2026-04-01,FLO,Harper Grove,No,1066.10526316,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,1038.26086957,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,1022.50666667,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,1006.13636364,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,994.230769231,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,985.357615894,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,971.5625,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Concessions,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Concessions,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,9243,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,4351.64417178,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,4215.73333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,4177.73913043,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,4122.96825397,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,3973.09933775,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,3709.03846154,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,3688.02272727,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,3642.5,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,3641.43589744,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,3516.63157895,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,3498,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,3394.34482759,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,2906.11111111,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Concession %,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Concession %,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,0.358306188925,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,0.191828719226,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,0.191813953488,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,0.191790017146,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,0.166675595431,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0.166664558163,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,0.166657422985,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,0.166651112148,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,0.166636733716,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,0.166620910547,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,0.166595197256,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,0.141099613752,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,0.115023226351,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,0.11500378671,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Total Avail. Units,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Total Avail. Units,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,163,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,151,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,88,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,75,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,63,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,52,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,48,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,40,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,39,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,29,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,23,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,19,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,18,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,2,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Exposure %,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Exposure %,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,0.686363636364,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,0.435828877005,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,0.293333333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0.221893491124,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,0.198630136986,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,0.175675675676,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,0.173333333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,0.166666666667,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,0.166666666667,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,0.16,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,0.0762711864407,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,0.0741935483871,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,0.0719696969697,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,0.00892857142857,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Leased %,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Leased %,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,0.965909090909,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,0.964285714286,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,0.957627118644,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,0.932258064516,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,0.883333333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,0.883333333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,0.869863013699,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,0.863333333333,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,0.828828828829,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,0.785714285714,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0.778106508876,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,0.736666666667,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,0.53743315508,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,0.3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Applications Last 7 Days,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Applications Last 7 Days,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,14,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,14,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,8,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,8,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,7,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,6,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,4,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,2,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,1,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Applications Last 30 Days,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Applications Last 30 Days,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,56,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,49,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,37,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,37,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,35,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,31,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,30,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,30,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,21,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,16,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,14,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,8,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,8,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Total Leased Units,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Total Leased Units,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,4,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,3,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,2,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,1,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,1,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,1,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,1,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,0,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Vacant Units,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Property,No,Vacant Units,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Abrazo at Four Corners,No,198,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Lumio Legacy Park,No,169,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Sand Mine,No,86,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Mosby Citrus Ridge,No,84,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Aston Park,No,75,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Avalon Pointe,No,45,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Citrus Ridge,No,41,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Prose Horizons Village,No,36,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Ascend Ridgewood Lakes,No,29,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Tesora,No,22,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Reunion Crossing Townhomes,No,19,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Covey Homes Bella Citta,No,15,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,Harper Grove,No,13,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,FLO,RISE Florence Villa,Yes,12,,,,,,,,,,,,,,,,,,2026_04_28_20_43_RISE_Florence_Villa_Market.xlsx
2026-04-28,2026-04-01,CIT,Reunion Crossing Townhomes,No,5.92938005296,2024,146,0.198630136986,0.869863013699,0.801369863014,3,8,3394.34482759,0.11500378671,29,0,19,2458.68965517,1.4619453785,2175.93103448,1.29381612401,1681.79310345,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,Champions Chase in Champions Gate,No,3.07432913512,2022,64,0.046875,1,0.953125,0,7,3297.66666667,0.115003489184,3,0,0,2388.33333333,1.48312978679,2113.66666667,1.3125646864,1610.33333333,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,Abrazo at Four Corners,No,6.20604562326,2025,374,0.435828877005,0.53743315508,0.564171122995,14,37,4351.64417178,0.166675595431,163,0,198,2175.82208589,1.75416582171,1813.16564417,1.4617891889,1240.37423313,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,RISE Citrus Ridge,Yes,0,2023,222,0.175675675676,0.828828828829,0.824324324324,3,16,3641.43589744,0.141099613752,39,1,41,2150.87179487,1.27401962273,1847.38461538,1.09425594605,1688.25641026,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,RISE Florence Villa,No,7.67823288087,2024,224,0.00892857142857,0.964285714286,0.991071428571,4,37,9243,0.358306188925,2,0,12,2149,1.65180630284,1379,1.05995388163,1301,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,Covey Homes Bella Citta,No,4.62071729912,2019,236,0.0762711864407,0.957627118644,0.923728813559,1,8,2906.11111111,0.115023226351,18,4,15,2104.88888889,1.36170212766,1862.77777778,1.20507475561,1545.77777778,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,Hadley,No,0.449231277747,2025,367,0.171662125341,0.822888283379,0.828337874659,10,44,7594.19047619,0.320116248264,63,1,72,1977.15873016,1.82117375285,1344.23809524,1.23818644365,1085.65079365,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,CIT,Aventon Grove,No,0.813301441131,2025,288,0.496527777778,0.46875,0.503472222222,9,37,3853.14685315,0.166613430127,143,3,158,1926.57342657,1.90827797826,1605.58041958,1.59033323867,1009.58741259,2026_04_28_20_49_RISE_Citrus_Ridge_Market.xlsx
